country_code,country_name,period,unemployment
SK,Slovakia,2016-07,10.7
SK,Slovakia,2016-08,10.5
SK,Slovakia,2016-09,10.2
SK,Slovakia,2016-10,10.0
SK,Slovakia,2016-11,9.8
SK,Slovakia,2016-12,9.6
SK,Slovakia,2017-01,9.3
SK,Slovakia,2017-02,9.1
SK,Slovakia,2017-03,8.9
SK,Slovakia,2017-04,8.7
SK,Slovakia,2017-05,8.5
SK,Slovakia,2017-06,8.3
SK,Slovakia,2017-07,8.2
SK,Slovakia,2017-08,8.2
SK,Slovakia,2017-09,8.2
SK,Slovakia,2017-10,8.3
SK,Slovakia,2017-11,8.2
SK,Slovakia,2017-12,8.1
SK,Slovakia,2018-01,7.8
SK,Slovakia,2018-02,7.6
SK,Slovakia,2018-03,7.4
SK,Slovakia,2018-04,7.4
SK,Slovakia,2018-05,7.3
SK,Slovakia,2018-06,7.2
SK,Slovakia,2018-07,7.0
SK,Slovakia,2018-08,6.8
SK,Slovakia,2018-09,6.7
SK,Slovakia,2018-10,6.7
SK,Slovakia,2018-11,6.5
SK,Slovakia,2018-12,6.4
SK,Slovakia,2019-01,6.2
SK,Slovakia,2019-02,6.1
SK,Slovakia,2019-03,6.0
SK,Slovakia,2019-04,5.9
SK,Slovakia,2019-05,6.0
SK,Slovakia,2019-06,6.0
SK,Slovakia,2019-07,6.1
SK,Slovakia,2019-08,6.1
SK,Slovakia,2019-09,6.1
SK,Slovakia,2019-10,6.1
SK,Slovakia,2019-11,6.1
SK,Slovakia,2019-12,6.1
SK,Slovakia,2020-01,6.4
SK,Slovakia,2020-02,6.4
SK,Slovakia,2020-03,6.3
SK,Slovakia,2020-04,6.7
SK,Slovakia,2020-05,6.8
SK,Slovakia,2020-06,6.9
SK,Slovakia,2020-07,7.4
SK,Slovakia,2020-08,7.5
SK,Slovakia,2020-09,7.4
SK,Slovakia,2020-10,7.5
SK,Slovakia,2020-11,7.6
SK,Slovakia,2020-12,7.7
SK,Slovakia,2021-01,7.9
SK,Slovakia,2021-02,7.9
SK,Slovakia,2021-03,7.7
SK,Slovakia,2021-04,7.4
SK,Slovakia,2021-05,7.1
SK,Slovakia,2021-06,6.9
SK,Slovakia,2021-07,6.9
SK,Slovakia,2021-08,6.8
SK,Slovakia,2021-09,6.6
SK,Slovakia,2021-10,6.5
SK,Slovakia,2021-11,6.4
SK,Slovakia,2021-12,6.4
SK,Slovakia,2022-01,6.5
SK,Slovakia,2022-02,6.5
SK,Slovakia,2022-03,6.5
SK,Slovakia,2022-04,6.4
SK,Slovakia,2022-05,6.4
SK,Slovakia,2022-06,6.5
SK,Slovakia,2022-07,6.5
SK,Slovakia,2022-08,6.4
SK,Slovakia,2022-09,6.4
SK,Slovakia,2022-10,6.3
SK,Slovakia,2022-11,6.2
SK,Slovakia,2022-12,6.2
SK,Slovakia,2023-01,6.1
SK,Slovakia,2023-02,6.0
SK,Slovakia,2023-03,5.9
SK,Slovakia,2023-04,6.0
SK,Slovakia,2023-05,6.0
SK,Slovakia,2023-06,6.0
SK,Slovakia,2023-07,6.0
SK,Slovakia,2023-08,6.0
SK,Slovakia,2023-09,5.9
SK,Slovakia,2023-10,5.9
SK,Slovakia,2023-11,5.9
SK,Slovakia,2023-12,5.9
SK,Slovakia,2024-01,6.0
SK,Slovakia,2024-02,6.1
SK,Slovakia,2024-03,6.1
SK,Slovakia,2024-04,6.0
SK,Slovakia,2024-05,6.0
SK,Slovakia,2024-06,6.0
SK,Slovakia,2024-07,5.9
SK,Slovakia,2024-08,5.9
SK,Slovakia,2024-09,5.9
SK,Slovakia,2024-10,5.9
SK,Slovakia,2024-11,5.8
SK,Slovakia,2024-12,5.8
SK,Slovakia,2025-01,5.8
SK,Slovakia,2025-02,5.7
SK,Slovakia,2025-03,5.8
SK,Slovakia,2025-04,5.8
SK,Slovakia,2025-05,5.8
SK,Slovakia,2025-06,5.8
SK,Slovakia,2025-07,5.8
SK,Slovakia,2025-08,5.8
SK,Slovakia,2025-09,5.8
SK,Slovakia,2025-10,5.8
SK,Slovakia,2025-11,5.9
SK,Slovakia,2025-12,5.9
SK,Slovakia,2026-01,5.9
SK,Slovakia,2026-02,5.8
SK,Slovakia,2026-03,5.8
SK,Slovakia,1998-01,11.5
SK,Slovakia,1998-02,11.6
SK,Slovakia,1998-03,11.6
SK,Slovakia,1998-04,11.7
SK,Slovakia,1998-05,11.9
SK,Slovakia,1998-06,12.1
SK,Slovakia,1998-07,12.5
SK,Slovakia,1998-08,12.7
SK,Slovakia,1998-09,12.9
SK,Slovakia,1998-10,12.7
SK,Slovakia,1998-11,12.8
SK,Slovakia,1998-12,13.1
SK,Slovakia,1999-01,13.7
SK,Slovakia,1999-02,14.3
SK,Slovakia,1999-03,15.0
SK,Slovakia,1999-04,15.5
SK,Slovakia,1999-05,16.0
SK,Slovakia,1999-06,16.5
SK,Slovakia,1999-07,16.8
SK,Slovakia,1999-08,17.2
SK,Slovakia,1999-09,17.5
SK,Slovakia,1999-10,17.9
SK,Slovakia,1999-11,18.3
SK,Slovakia,1999-12,18.6
SK,Slovakia,2000-01,18.7
SK,Slovakia,2000-02,19.0
SK,Slovakia,2000-03,19.2
SK,Slovakia,2000-04,19.3
SK,Slovakia,2000-05,19.5
SK,Slovakia,2000-06,19.6
SK,Slovakia,2000-07,19.7
SK,Slovakia,2000-08,18.2
SK,Slovakia,2000-09,18.3
SK,Slovakia,2000-10,18.6
SK,Slovakia,2000-11,19.0
SK,Slovakia,2000-12,19.3
SK,Slovakia,2001-01,19.9
SK,Slovakia,2001-02,19.9
SK,Slovakia,2001-03,20.0
SK,Slovakia,2001-04,20.3
SK,Slovakia,2001-05,20.1
SK,Slovakia,2001-06,20.0
SK,Slovakia,2001-07,19.8
SK,Slovakia,2001-08,19.8
SK,Slovakia,2001-09,19.9
SK,Slovakia,2001-10,20.0
SK,Slovakia,2001-11,19.8
SK,Slovakia,2001-12,19.5
SK,Slovakia,2002-01,19.1
SK,Slovakia,2002-02,18.9
SK,Slovakia,2002-03,18.7
SK,Slovakia,2002-04,18.7
SK,Slovakia,2002-05,18.9
SK,Slovakia,2002-06,18.8
SK,Slovakia,2002-07,18.9
SK,Slovakia,2002-08,18.8
SK,Slovakia,2002-09,18.7
SK,Slovakia,2002-10,18.6
SK,Slovakia,2002-11,18.6
SK,Slovakia,2002-12,18.5
SK,Slovakia,2003-01,18.4
SK,Slovakia,2003-02,18.2
SK,Slovakia,2003-03,17.9
SK,Slovakia,2003-04,17.4
SK,Slovakia,2003-05,17.1
SK,Slovakia,2003-06,17.0
SK,Slovakia,2003-07,17.0
SK,Slovakia,2003-08,17.2
SK,Slovakia,2003-09,17.1
SK,Slovakia,2003-10,17.3
SK,Slovakia,2003-11,17.6
SK,Slovakia,2003-12,18.1
SK,Slovakia,2004-01,18.3
SK,Slovakia,2004-02,18.4
SK,Slovakia,2004-03,18.3
SK,Slovakia,2004-04,18.3
SK,Slovakia,2004-05,17.9
SK,Slovakia,2004-06,17.5
SK,Slovakia,2004-07,17.1
SK,Slovakia,2004-08,16.9
SK,Slovakia,2004-09,16.9
SK,Slovakia,2004-10,16.9
SK,Slovakia,2004-11,16.9
SK,Slovakia,2004-12,16.8
SK,Slovakia,2005-01,16.4
SK,Slovakia,2005-02,16.3
SK,Slovakia,2005-03,16.3
SK,Slovakia,2005-04,16.0
SK,Slovakia,2005-05,15.9
SK,Slovakia,2005-06,15.7
SK,Slovakia,2005-07,15.3
SK,Slovakia,2005-08,15.1
SK,Slovakia,2005-09,15.2
SK,Slovakia,2005-10,15.1
SK,Slovakia,2005-11,14.8
SK,Slovakia,2005-12,14.5
SK,Slovakia,2006-01,14.0
SK,Slovakia,2006-02,13.5
SK,Slovakia,2006-03,13.1
SK,Slovakia,2006-04,12.7
SK,Slovakia,2006-05,12.4
SK,Slovakia,2006-06,12.3
SK,Slovakia,2006-07,12.3
SK,Slovakia,2006-08,12.1
SK,Slovakia,2006-09,11.9
SK,Slovakia,2006-10,11.6
SK,Slovakia,2006-11,11.4
SK,Slovakia,2006-12,11.0
SK,Slovakia,2007-01,10.8
SK,Slovakia,2007-02,10.4
SK,Slovakia,2007-03,10.1
SK,Slovakia,2007-04,10.0
SK,Slovakia,2007-05,10.0
SK,Slovakia,2007-06,10.1
SK,Slovakia,2007-07,10.2
SK,Slovakia,2007-08,10.2
SK,Slovakia,2007-09,10.0
SK,Slovakia,2007-10,9.6
SK,Slovakia,2007-11,9.3
SK,Slovakia,2007-12,9.1
SK,Slovakia,2008-01,8.9
SK,Slovakia,2008-02,8.8
SK,Slovakia,2008-03,8.8
SK,Slovakia,2008-04,9.1
SK,Slovakia,2008-05,9.1
SK,Slovakia,2008-06,8.8
SK,Slovakia,2008-07,8.2
SK,Slovakia,2008-08,7.9
SK,Slovakia,2008-09,7.7
SK,Slovakia,2008-10,7.7
SK,Slovakia,2008-11,7.9
SK,Slovakia,2008-12,8.2
SK,Slovakia,2009-01,8.8
SK,Slovakia,2009-02,9.3
SK,Slovakia,2009-03,9.8
SK,Slovakia,2009-04,10.2
SK,Slovakia,2009-05,10.6
SK,Slovakia,2009-06,11.0
SK,Slovakia,2009-07,11.4
SK,Slovakia,2009-08,11.8
SK,Slovakia,2009-09,12.4
SK,Slovakia,2009-10,12.8
SK,Slovakia,2009-11,13.3
SK,Slovakia,2009-12,13.7
SK,Slovakia,2010-01,14.3
SK,Slovakia,2010-02,14.4
SK,Slovakia,2010-03,14.5
SK,Slovakia,2010-04,14.3
SK,Slovakia,2010-05,14.1
SK,Slovakia,2010-06,14.1
SK,Slovakia,2010-07,14.1
SK,Slovakia,2010-08,14.0
SK,Slovakia,2010-09,13.9
SK,Slovakia,2010-10,13.7
SK,Slovakia,2010-11,13.5
SK,Slovakia,2010-12,13.4
SK,Slovakia,2011-01,13.4
SK,Slovakia,2011-02,13.5
SK,Slovakia,2011-03,13.5
SK,Slovakia,2011-04,13.6
SK,Slovakia,2011-05,13.6
SK,Slovakia,2011-06,13.4
SK,Slovakia,2011-07,13.2
SK,Slovakia,2011-08,13.1
SK,Slovakia,2011-09,13.2
SK,Slovakia,2011-10,13.4
SK,Slovakia,2011-11,13.5
SK,Slovakia,2011-12,13.5
SK,Slovakia,2012-01,13.2
SK,Slovakia,2012-02,13.1
SK,Slovakia,2012-03,13.1
SK,Slovakia,2012-04,13.4
SK,Slovakia,2012-05,13.3
SK,Slovakia,2012-06,13.1
SK,Slovakia,2012-07,13.0
SK,Slovakia,2012-08,13.0
SK,Slovakia,2012-09,12.9
SK,Slovakia,2012-10,13.4
SK,Slovakia,2012-11,13.7
SK,Slovakia,2012-12,13.7
SK,Slovakia,2013-01,13.6
SK,Slovakia,2013-02,13.5
SK,Slovakia,2013-03,13.5
SK,Slovakia,2013-04,13.6
SK,Slovakia,2013-05,13.7
SK,Slovakia,2013-06,13.8
SK,Slovakia,2013-07,13.6
SK,Slovakia,2013-08,13.5
SK,Slovakia,2013-09,13.7
SK,Slovakia,2013-10,13.9
SK,Slovakia,2013-11,14.0
SK,Slovakia,2013-12,14.0
SK,Slovakia,2014-01,13.8
SK,Slovakia,2014-02,13.6
SK,Slovakia,2014-03,13.4
SK,Slovakia,2014-04,13.1
SK,Slovakia,2014-05,12.9
SK,Slovakia,2014-06,12.6
SK,Slovakia,2014-07,12.4
SK,Slovakia,2014-08,12.2
SK,Slovakia,2014-09,11.8
SK,Slovakia,2014-10,11.7
SK,Slovakia,2014-11,11.6
SK,Slovakia,2014-12,11.4
SK,Slovakia,2015-01,11.4
SK,Slovakia,2015-02,11.2
SK,Slovakia,2015-03,10.8
SK,Slovakia,2015-04,10.3
SK,Slovakia,2015-05,9.9
SK,Slovakia,2015-06,9.9
SK,Slovakia,2015-07,10.0
SK,Slovakia,2015-08,9.9
SK,Slovakia,2015-09,9.8
SK,Slovakia,2015-10,9.6
SK,Slovakia,2015-11,9.3
SK,Slovakia,2015-12,9.2
SK,Slovakia,2016-01,9.0
SK,Slovakia,2016-02,8.9
SK,Slovakia,2016-03,8.8
SK,Slovakia,2016-04,8.5
SK,Slovakia,2016-05,8.4
SK,Slovakia,2016-06,8.4
SK,Slovakia,2016-07,8.5
SK,Slovakia,2016-08,8.6
SK,Slovakia,2016-09,8.6
SK,Slovakia,2016-10,8.4
SK,Slovakia,2016-11,8.3
SK,Slovakia,2016-12,8.4
SK,Slovakia,2017-01,8.3
SK,Slovakia,2017-02,8.3
SK,Slovakia,2017-03,8.2
SK,Slovakia,2017-04,8.1
SK,Slovakia,2017-05,7.9
SK,Slovakia,2017-06,7.7
SK,Slovakia,2017-07,7.7
SK,Slovakia,2017-08,7.7
SK,Slovakia,2017-09,7.6
SK,Slovakia,2017-10,7.3
SK,Slovakia,2017-11,7.0
SK,Slovakia,2017-12,6.9
SK,Slovakia,2018-01,6.7
SK,Slovakia,2018-02,6.5
SK,Slovakia,2018-03,6.4
SK,Slovakia,2018-04,6.2
SK,Slovakia,2018-05,6.0
SK,Slovakia,2018-06,6.0
SK,Slovakia,2018-07,6.0
SK,Slovakia,2018-08,5.9
SK,Slovakia,2018-09,5.8
SK,Slovakia,2018-10,5.6
SK,Slovakia,2018-11,5.5
SK,Slovakia,2018-12,5.3
SK,Slovakia,2019-01,5.4
SK,Slovakia,2019-02,5.4
SK,Slovakia,2019-03,5.4
SK,Slovakia,2019-04,5.5
SK,Slovakia,2019-05,5.5
SK,Slovakia,2019-06,5.6
SK,Slovakia,2019-07,5.6
SK,Slovakia,2019-08,5.5
SK,Slovakia,2019-09,5.6
SK,Slovakia,2019-10,5.4
SK,Slovakia,2019-11,5.3
SK,Slovakia,2019-12,5.3
SK,Slovakia,2020-01,5.4
SK,Slovakia,2020-02,5.5
SK,Slovakia,2020-03,5.5
SK,Slovakia,2020-04,6.3
SK,Slovakia,2020-05,6.6
SK,Slovakia,2020-06,6.6
SK,Slovakia,2020-07,6.7
SK,Slovakia,2020-08,6.7
SK,Slovakia,2020-09,6.5
SK,Slovakia,2020-10,6.3
SK,Slovakia,2020-11,6.3
SK,Slovakia,2020-12,6.3
SK,Slovakia,2021-01,6.3
SK,Slovakia,2021-02,6.4
SK,Slovakia,2021-03,6.6
SK,Slovakia,2021-04,6.9
SK,Slovakia,2021-05,7.0
SK,Slovakia,2021-06,6.9
SK,Slovakia,2021-07,6.7
SK,Slovakia,2021-08,6.6
SK,Slovakia,2021-09,6.6
SK,Slovakia,2021-10,6.8
SK,Slovakia,2021-11,6.8
SK,Slovakia,2021-12,6.7
SK,Slovakia,2022-01,6.4
SK,Slovakia,2022-02,6.2
SK,Slovakia,2022-03,6.1
SK,Slovakia,2022-04,6.1
SK,Slovakia,2022-05,6.0
SK,Slovakia,2022-06,5.9
SK,Slovakia,2022-07,5.7
SK,Slovakia,2022-08,5.6
SK,Slovakia,2022-09,5.6
SK,Slovakia,2022-10,5.8
SK,Slovakia,2022-11,5.9
SK,Slovakia,2022-12,6.0
SK,Slovakia,2023-01,6.2
SK,Slovakia,2023-02,6.2
SK,Slovakia,2023-03,6.1
SK,Slovakia,2023-04,5.8
SK,Slovakia,2023-05,5.7
SK,Slovakia,2023-06,5.6
SK,Slovakia,2023-07,5.7
SK,Slovakia,2023-08,5.7
SK,Slovakia,2023-09,5.7
SK,Slovakia,2023-10,5.6
SK,Slovakia,2023-11,5.5
SK,Slovakia,2023-12,5.4
SK,Slovakia,2024-01,5.2
SK,Slovakia,2024-02,5.1
SK,Slovakia,2024-03,4.9
SK,Slovakia,2024-04,4.7
SK,Slovakia,2024-05,4.7
SK,Slovakia,2024-06,4.7
SK,Slovakia,2024-07,4.8
SK,Slovakia,2024-08,4.8
SK,Slovakia,2024-09,4.8
SK,Slovakia,2024-10,4.7
SK,Slovakia,2024-11,4.7
SK,Slovakia,2024-12,4.7
SK,Slovakia,2025-01,4.7
SK,Slovakia,2025-02,4.8
SK,Slovakia,2025-03,4.9
SK,Slovakia,2025-04,5.0
SK,Slovakia,2025-05,5.1
SK,Slovakia,2025-06,5.2
SK,Slovakia,2025-07,5.2
SK,Slovakia,2025-08,5.2
SK,Slovakia,2025-09,5.2
SK,Slovakia,2025-10,5.3
SK,Slovakia,2025-11,5.3
SK,Slovakia,2025-12,5.4
SK,Slovakia,2026-01,5.4
SK,Slovakia,2026-02,5.4
SK,Slovakia,2026-03,5.4
SK,Slovakia,1998-01,12.1
SK,Slovakia,1998-02,12.2
SK,Slovakia,1998-03,12.2
SK,Slovakia,1998-04,12.2
SK,Slovakia,1998-05,12.3
SK,Slovakia,1998-06,12.5
SK,Slovakia,1998-07,12.9
SK,Slovakia,1998-08,13.0
SK,Slovakia,1998-09,13.2
SK,Slovakia,1998-10,13.2
SK,Slovakia,1998-11,13.3
SK,Slovakia,1998-12,13.6
SK,Slovakia,1999-01,14.2
SK,Slovakia,1999-02,14.8
SK,Slovakia,1999-03,15.4
SK,Slovakia,1999-04,15.7
SK,Slovakia,1999-05,16.1
SK,Slovakia,1999-06,16.5
SK,Slovakia,1999-07,16.7
SK,Slovakia,1999-08,17.1
SK,Slovakia,1999-09,17.3
SK,Slovakia,1999-10,17.7
SK,Slovakia,1999-11,18.1
SK,Slovakia,1999-12,18.3
SK,Slovakia,2000-01,18.3
SK,Slovakia,2000-02,18.5
SK,Slovakia,2000-03,18.7
SK,Slovakia,2000-04,18.9
SK,Slovakia,2000-05,19.2
SK,Slovakia,2000-06,19.4
SK,Slovakia,2000-07,19.7
SK,Slovakia,2000-08,18.6
SK,Slovakia,2000-09,18.6
SK,Slovakia,2000-10,18.8
SK,Slovakia,2000-11,19.0
SK,Slovakia,2000-12,19.1
SK,Slovakia,2001-01,19.4
SK,Slovakia,2001-02,19.3
SK,Slovakia,2001-03,19.4
SK,Slovakia,2001-04,19.6
SK,Slovakia,2001-05,19.5
SK,Slovakia,2001-06,19.5
SK,Slovakia,2001-07,19.4
SK,Slovakia,2001-08,19.5
SK,Slovakia,2001-09,19.5
SK,Slovakia,2001-10,19.6
SK,Slovakia,2001-11,19.5
SK,Slovakia,2001-12,19.3
SK,Slovakia,2002-01,19.1
SK,Slovakia,2002-02,19.0
SK,Slovakia,2002-03,18.9
SK,Slovakia,2002-04,18.9
SK,Slovakia,2002-05,19.0
SK,Slovakia,2002-06,18.9
SK,Slovakia,2002-07,18.8
SK,Slovakia,2002-08,18.8
SK,Slovakia,2002-09,18.7
SK,Slovakia,2002-10,18.7
SK,Slovakia,2002-11,18.6
SK,Slovakia,2002-12,18.5
SK,Slovakia,2003-01,18.2
SK,Slovakia,2003-02,18.0
SK,Slovakia,2003-03,17.8
SK,Slovakia,2003-04,17.4
SK,Slovakia,2003-05,17.3
SK,Slovakia,2003-06,17.3
SK,Slovakia,2003-07,17.4
SK,Slovakia,2003-08,17.6
SK,Slovakia,2003-09,17.5
SK,Slovakia,2003-10,17.6
SK,Slovakia,2003-11,17.9
SK,Slovakia,2003-12,18.4
SK,Slovakia,2004-01,18.7
SK,Slovakia,2004-02,19.0
SK,Slovakia,2004-03,19.0
SK,Slovakia,2004-04,19.1
SK,Slovakia,2004-05,18.8
SK,Slovakia,2004-06,18.5
SK,Slovakia,2004-07,18.2
SK,Slovakia,2004-08,18.0
SK,Slovakia,2004-09,17.9
SK,Slovakia,2004-10,17.8
SK,Slovakia,2004-11,17.7
SK,Slovakia,2004-12,17.6
SK,Slovakia,2005-01,17.3
SK,Slovakia,2005-02,17.1
SK,Slovakia,2005-03,17.0
SK,Slovakia,2005-04,16.7
SK,Slovakia,2005-05,16.6
SK,Slovakia,2005-06,16.3
SK,Slovakia,2005-07,16.1
SK,Slovakia,2005-08,16.0
SK,Slovakia,2005-09,16.1
SK,Slovakia,2005-10,16.0
SK,Slovakia,2005-11,15.7
SK,Slovakia,2005-12,15.4
SK,Slovakia,2006-01,15.0
SK,Slovakia,2006-02,14.6
SK,Slovakia,2006-03,14.3
SK,Slovakia,2006-04,14.0
SK,Slovakia,2006-05,13.7
SK,Slovakia,2006-06,13.4
SK,Slovakia,2006-07,13.3
SK,Slovakia,2006-08,13.1
SK,Slovakia,2006-09,12.8
SK,Slovakia,2006-10,12.6
SK,Slovakia,2006-11,12.4
SK,Slovakia,2006-12,12.1
SK,Slovakia,2007-01,11.7
SK,Slovakia,2007-02,11.4
SK,Slovakia,2007-03,11.2
SK,Slovakia,2007-04,11.3
SK,Slovakia,2007-05,11.3
SK,Slovakia,2007-06,11.4
SK,Slovakia,2007-07,11.5
SK,Slovakia,2007-08,11.5
SK,Slovakia,2007-09,11.3
SK,Slovakia,2007-10,10.9
SK,Slovakia,2007-11,10.6
SK,Slovakia,2007-12,10.5
SK,Slovakia,2008-01,10.4
SK,Slovakia,2008-02,10.3
SK,Slovakia,2008-03,10.2
SK,Slovakia,2008-04,10.2
SK,Slovakia,2008-05,10.2
SK,Slovakia,2008-06,9.9
SK,Slovakia,2008-07,9.4
SK,Slovakia,2008-08,9.0
SK,Slovakia,2008-09,8.8
SK,Slovakia,2008-10,8.7
SK,Slovakia,2008-11,8.9
SK,Slovakia,2008-12,9.1
SK,Slovakia,2009-01,9.9
SK,Slovakia,2009-02,10.3
SK,Slovakia,2009-03,10.8
SK,Slovakia,2009-04,11.2
SK,Slovakia,2009-05,11.6
SK,Slovakia,2009-06,12.0
SK,Slovakia,2009-07,12.3
SK,Slovakia,2009-08,12.6
SK,Slovakia,2009-09,13.1
SK,Slovakia,2009-10,13.4
SK,Slovakia,2009-11,13.8
SK,Slovakia,2009-12,14.2
SK,Slovakia,2010-01,14.8
SK,Slovakia,2010-02,14.9
SK,Slovakia,2010-03,14.9
SK,Slovakia,2010-04,14.8
SK,Slovakia,2010-05,14.6
SK,Slovakia,2010-06,14.4
SK,Slovakia,2010-07,14.3
SK,Slovakia,2010-08,14.2
SK,Slovakia,2010-09,14.2
SK,Slovakia,2010-10,14.0
SK,Slovakia,2010-11,13.8
SK,Slovakia,2010-12,13.7
SK,Slovakia,2011-01,13.7
SK,Slovakia,2011-02,13.7
SK,Slovakia,2011-03,13.7
SK,Slovakia,2011-04,13.7
SK,Slovakia,2011-05,13.6
SK,Slovakia,2011-06,13.4
SK,Slovakia,2011-07,13.4
SK,Slovakia,2011-08,13.4
SK,Slovakia,2011-09,13.6
SK,Slovakia,2011-10,13.7
SK,Slovakia,2011-11,13.8
SK,Slovakia,2011-12,13.9
SK,Slovakia,2012-01,13.7
SK,Slovakia,2012-02,13.7
SK,Slovakia,2012-03,13.7
SK,Slovakia,2012-04,13.9
SK,Slovakia,2012-05,13.8
SK,Slovakia,2012-06,13.7
SK,Slovakia,2012-07,13.8
SK,Slovakia,2012-08,13.9
SK,Slovakia,2012-09,13.8
SK,Slovakia,2012-10,14.2
SK,Slovakia,2012-11,14.4
SK,Slovakia,2012-12,14.3
SK,Slovakia,2013-01,14.2
SK,Slovakia,2013-02,14.1
SK,Slovakia,2013-03,14.1
SK,Slovakia,2013-04,14.2
SK,Slovakia,2013-05,14.2
SK,Slovakia,2013-06,14.3
SK,Slovakia,2013-07,14.1
SK,Slovakia,2013-08,14.0
SK,Slovakia,2013-09,14.0
SK,Slovakia,2013-10,14.1
SK,Slovakia,2013-11,14.1
SK,Slovakia,2013-12,14.0
SK,Slovakia,2014-01,13.9
SK,Slovakia,2014-02,13.9
SK,Slovakia,2014-03,13.7
SK,Slovakia,2014-04,13.6
SK,Slovakia,2014-05,13.4
SK,Slovakia,2014-06,13.2
SK,Slovakia,2014-07,13.1
SK,Slovakia,2014-08,12.9
SK,Slovakia,2014-09,12.6
SK,Slovakia,2014-10,12.5
SK,Slovakia,2014-11,12.4
SK,Slovakia,2014-12,12.3
SK,Slovakia,2015-01,12.4
SK,Slovakia,2015-02,12.2
SK,Slovakia,2015-03,12.0
SK,Slovakia,2015-04,11.7
SK,Slovakia,2015-05,11.4
SK,Slovakia,2015-06,11.4
SK,Slovakia,2015-07,11.4
SK,Slovakia,2015-08,11.3
SK,Slovakia,2015-09,11.2
SK,Slovakia,2015-10,11.0
SK,Slovakia,2015-11,10.8
SK,Slovakia,2015-12,10.7
SK,Slovakia,2016-01,10.5
SK,Slovakia,2016-02,10.3
SK,Slovakia,2016-03,10.1
SK,Slovakia,2016-04,9.9
SK,Slovakia,2016-05,9.7
SK,Slovakia,2016-06,9.6
SK,Slovakia,2016-07,9.5
SK,Slovakia,2016-08,9.5
SK,Slovakia,2016-09,9.4
SK,Slovakia,2016-10,9.2
SK,Slovakia,2016-11,9.0
SK,Slovakia,2016-12,8.9
SK,Slovakia,2017-01,8.8
SK,Slovakia,2017-02,8.6
SK,Slovakia,2017-03,8.5
SK,Slovakia,2017-04,8.4
SK,Slovakia,2017-05,8.2
SK,Slovakia,2017-06,8.0
SK,Slovakia,2017-07,8.0
SK,Slovakia,2017-08,7.9
SK,Slovakia,2017-09,7.9
SK,Slovakia,2017-10,7.8
SK,Slovakia,2017-11,7.6
SK,Slovakia,2017-12,7.4
SK,Slovakia,2018-01,7.2
SK,Slovakia,2018-02,7.0
SK,Slovakia,2018-03,6.9
SK,Slovakia,2018-04,6.7
SK,Slovakia,2018-05,6.7
SK,Slovakia,2018-06,6.6
SK,Slovakia,2018-07,6.4
SK,Slovakia,2018-08,6.3
SK,Slovakia,2018-09,6.3
SK,Slovakia,2018-10,6.1
SK,Slovakia,2018-11,6.0
SK,Slovakia,2018-12,5.8
SK,Slovakia,2019-01,5.8
SK,Slovakia,2019-02,5.7
SK,Slovakia,2019-03,5.7
SK,Slovakia,2019-04,5.7
SK,Slovakia,2019-05,5.7
SK,Slovakia,2019-06,5.8
SK,Slovakia,2019-07,5.8
SK,Slovakia,2019-08,5.8
SK,Slovakia,2019-09,5.8
SK,Slovakia,2019-10,5.7
SK,Slovakia,2019-11,5.7
SK,Slovakia,2019-12,5.7
SK,Slovakia,2020-01,5.9
SK,Slovakia,2020-02,6.0
SK,Slovakia,2020-03,5.9
SK,Slovakia,2020-04,6.5
SK,Slovakia,2020-05,6.7
SK,Slovakia,2020-06,6.8
SK,Slovakia,2020-07,7.0
SK,Slovakia,2020-08,7.1
SK,Slovakia,2020-09,6.9
SK,Slovakia,2020-10,6.9
SK,Slovakia,2020-11,6.9
SK,Slovakia,2020-12,7.0
SK,Slovakia,2021-01,7.0
SK,Slovakia,2021-02,7.1
SK,Slovakia,2021-03,7.1
SK,Slovakia,2021-04,7.1
SK,Slovakia,2021-05,7.0
SK,Slovakia,2021-06,6.9
SK,Slovakia,2021-07,6.8
SK,Slovakia,2021-08,6.7
SK,Slovakia,2021-09,6.6
SK,Slovakia,2021-10,6.6
SK,Slovakia,2021-11,6.6
SK,Slovakia,2021-12,6.6
SK,Slovakia,2022-01,6.4
SK,Slovakia,2022-02,6.3
SK,Slovakia,2022-03,6.3
SK,Slovakia,2022-04,6.3
SK,Slovakia,2022-05,6.2
SK,Slovakia,2022-06,6.1
SK,Slovakia,2022-07,6.0
SK,Slovakia,2022-08,6.0
SK,Slovakia,2022-09,6.0
SK,Slovakia,2022-10,6.0
SK,Slovakia,2022-11,6.1
SK,Slovakia,2022-12,6.1
SK,Slovakia,2023-01,6.1
SK,Slovakia,2023-02,6.1
SK,Slovakia,2023-03,6.0
SK,Slovakia,2023-04,5.9
SK,Slovakia,2023-05,5.8
SK,Slovakia,2023-06,5.8
SK,Slovakia,2023-07,5.8
SK,Slovakia,2023-08,5.9
SK,Slovakia,2023-09,5.8
SK,Slovakia,2023-10,5.7
SK,Slovakia,2023-11,5.6
SK,Slovakia,2023-12,5.6
SK,Slovakia,2024-01,5.6
SK,Slovakia,2024-02,5.5
SK,Slovakia,2024-03,5.4
SK,Slovakia,2024-04,5.3
SK,Slovakia,2024-05,5.3
SK,Slovakia,2024-06,5.3
SK,Slovakia,2024-07,5.3
SK,Slovakia,2024-08,5.3
